FIPS,CPC,xgb_residual,county_state,xgb_median_residual
17113,91.42037169903026,-254.80142,"McLean County, Illinois",-128.21501866813904
17115,155.6650622660249,-41.80162,"Macon County, Illinois",10.425701187097232
17117,90.48176020126674,-9.3038025,"Macoupin County, Illinois",-5.935515667020793
17119,181.87936973693664,-36.506363,"Madison County, Illinois",26.1804834225531
17121,127.59170653907496,-28.686676,"Marion County, Illinois",2.9464953236222593
17123,43.350095370209814,-68.22575,"Marshall County, Illinois",-58.96232183254926
17125,117.95060818282344,40.05018,"Mason County, Illinois",32.4943741454965
17127,42.61363636363637,-105.812,"Massac County, Illinois",-78.12367633583598
17129,146.484375,49.969673,"Menard County, Illinois",51.72100405408478
17131,96.14768284084353,-45.078606,"Mercer County, Illinois",-20.971481525493452
17133,250.47327799621377,144.0564,"Monroe County, Illinois",150.75881905219163
17135,129.36610608020698,24.874657,"Montgomery County, Illinois",30.61436159418827
17137,103.01389215917118,-51.196922,"Morgan County, Illinois",-20.597534866329628
17139,54.35890466807094,-51.125355,"Moultrie County, Illinois",-44.90771968361869
17141,331.8736131021346,185.69432,"Ogle County, Illinois",212.2779466051521
17143,85.81504919140077,-223.48073,"Peoria County, Illinois",-115.35733492195378
17145,179.4653820723529,-56.80568,"Perry County, Illinois",14.823831090261226
17147,48.79238838741156,-59.117615,"Piatt County, Illinois",-51.68710782394838
17149,6.405739542630196,-18.562485,"Pike County, Illinois",-52.602867246339066
17151,23.741690408357076,-115.57368999999998,"Pope County, Illinois",-92.44049431347565
17153,732.1984257733845,460.9552,"Pulaski County, Illinois",550.070792940777
17155,34.84320557491289,-42.192005,"Putnam County, Illinois",-50.198894230197716
17157,735.0650968666293,492.06277,"Randolph County, Illinois",567.0579134873993
17159,19.031910169384002,-71.720276,"Richland County, Illinois",-72.86867743296216
17161,397.27621848798066,60.28576700000001,"Rock Island County, Illinois",182.2749727980751
17163,299.93219923465574,-122.49393,"St. Clair County, Illinois",42.21311467141264
17165,25.098301681586214,-115.45439,"Saline County, Illinois",-91.70253867686104
17167,155.61971456068144,-20.18126,"Sangamon County, Illinois",21.213207334425498
17169,101.34646011292891,24.689697,"Schuyler County, Illinois",16.512058610549232
17171,0.0,-93.78151,"Scott County, Illinois",-93.41524951765415
17173,59.79485764224277,-11.546391,"Shelby County, Illinois",-22.400261196532774
17175,18.426386585590567,-37.87793,"Stark County, Illinois",-56.25026622485888
17177,303.89024199495003,124.43736,"Stephenson County, Illinois",167.65778105155982
17179,46.85327368357415,-102.2159,"Tazewell County, Illinois",-74.20580767586709
17181,724.4225402292026,668.7361,"Union County, Illinois",650.073300168686
17183,37.757466864567874,-151.27475,"Vermilion County, Illinois",-103.28313608537023
17185,8.658758334054896,-84.29944,"Wabash County, Illinois",-84.34483535062671
17187,622.3579145138563,332.09433,"Warren County, Illinois",430.72010231101285
17189,121.47195426938192,-10.318649,"Washington County, Illinois",9.070632688775742
17191,48.98359049718344,3.6025887,"Wayne County, Illinois",-20.23140491906244
17193,14.635931211123308,-102.6585,"White County, Illinois",-90.53577891209251
17195,212.13101786934166,27.445251000000006,"Whiteside County, Illinois",73.28211448875561
17197,622.8423683032167,162.52225,"Will County, Illinois",346.1762892056932
17199,77.54712479121928,-51.225334,"Williamson County, Illinois",-33.36359912204453
17201,505.489631478346,165.37671,"Winnebago County, Illinois",288.92715079325774
17203,36.398616852559606,-174.1382,"Woodford County, Illinois",-115.39428609137435
18001,25.255359748568864,-65.01366,"Adams County, Indiana",-66.40364464336972
18003,262.42104057269063,-85.16144,"Allen County, Indiana",42.123780340430095
18005,493.0334851908692,-46.31186,"Bartholomew County, Indiana",176.8547926495194
18007,242.69039639431412,-47.11856,"Benton County, Indiana",51.279898251241825
18009,117.3512154233026,-10.543396,"Blackford County, Indiana",6.897889765736082
18011,382.095255153062,30.69516,"Boone County, Indiana",159.88918763061574
18013,196.92792437967705,53.329132,"Brown County, Indiana",78.62250824392329
18015,387.53912654643017,162.90348999999995,"Carroll County, Indiana",228.71528832729985
18017,4091.687524700303,3640.252,"Cass County, Indiana",3819.463742404237
18019,340.83162917518746,-14.012023999999998,"Clark County, Indiana",116.9037826416785
18021,110.81390905617118,-111.82996,"Clay County, Indiana",-47.014045417829635
18023,390.69767441860466,128.41144,"Clinton County, Indiana",213.04853726338712
18025,208.37279787838605,32.74286,"Crawford County, Indiana",74.0518089932778
18027,184.02872054786255,-70.28635,"Daviess County, Indiana",10.365165328016056
18029,316.7366042608134,80.58063,"Dearborn County, Indiana",152.15259718449147
18031,809.8828095842352,563.0128,"Decatur County, Indiana",639.9417848462024
18033,57.83556193031971,-252.20486,"DeKalb County, Indiana",-143.7091435524943
18035,227.40738159132889,38.936447,"Delaware County, Indiana",86.66589434974921
18037,199.69458475273112,-458.71765,"Dubois County, Indiana",-176.01755256954965
18039,310.3716676396186,-136.62756000000002,"Elkhart County, Indiana",40.36603387389405
18041,173.55838070030808,-61.65547,"Fayette County, Indiana",9.445435404238822
18043,381.8413237165889,110.147,"Floyd County, Indiana",199.48814191237918
18045,110.08501009112592,-111.650024,"Fountain County, Indiana",-47.28852690035226
18047,466.2209711470795,267.32474,"Franklin County, Indiana",320.2668356276245
18049,209.03842325303603,32.963287,"Fulton County, Indiana",74.49483518060279
18051,29.89357885926103,-125.9656,"Gibson County, Indiana",-94.56050508802365
18053,244.17617083232224,39.69005,"Grant County, Indiana",95.42709047024591
18055,481.1597825407736,316.25653,"Greene County, Indiana",352.2021363244716
18057,303.2543034239562,-280.04037,"Hamilton County, Indiana",-34.89905323393714
18059,375.8955350944978,145.358,"Hancock County, Indiana",214.1207476013337
18061,413.8785625774473,239.75572000000003,"Harrison County, Indiana",280.31112134280846
18063,610.7455286840828,284.48193,"Hendricks County, Indiana",401.10770939612615
18065,254.8113774315842,38.34381,"Henry County, Indiana",100.07157376987688
18067,346.01656023116334,142.21262,"Howard County, Indiana",197.60857016966645
18069,55.18763796909492,-95.82141,"Huntington County, Indiana",-66.8413805331067
18071,725.4426333567591,157.39276,"Jackson County, Indiana",394.9116767324643
18073,128.85825591848968,-152.0157,"Jasper County, Indiana",-58.08474198667039
18075,134.84877672895396,-52.367706,"Jay County, Indiana",-5.265484581438238
18077,105.5638350720318,-65.641335,"Jefferson County, Indiana",-26.544769909899326
18079,405.63543515265656,180.85434,"Jennings County, Indiana",246.738867630413
18081,627.3003680588894,359.05463,"Johnson County, Indiana",446.6714790835295
18083,59.628675972353975,-102.80792,"Knox County, Indiana",-68.11411653147718
18085,71.83908045977012,-153.10225,"Kosciusko County, Indiana",-87.15607928776909
18087,124.58682939232138,-223.13248,"LaGrange County, Indiana",-95.77884524975453
18089,580.498791315639,-66.30615,"Lake County, Indiana",210.59030071190426
18091,322.706736844019,30.81247,"LaPorte County, Indiana",130.2535834760943
18093,291.23237277743715,126.6246,"Lawrence County, Indiana",162.42246644280334
18095,414.9921706867426,128.77374,"Madison County, Indiana",225.3769353974561
18097,853.8028847664638,355.0572200000001,"Marion County, Indiana",557.9240324373167
18099,86.4902266043937,-268.73035,"Marshall County, Indiana",-137.6445562154573
18101,68.51326221004209,-116.85333,"Martin County, Indiana",-70.69452841263312
18103,365.5073523209717,183.35721,"Miami County, Indiana",227.92626121457062
18105,98.0145252081107,-29.512146,"Monroe County, Indiana",-12.254830341859872
18107,435.50826683356803,230.9064,"Montgomery County, Indiana",286.7013134708688
18109,343.71612756004333,116.64665,"Morgan County, Indiana",183.67536883410645
18111,506.74470059239167,278.7515,"Newton County, Indiana",346.2420803502806
18113,311.3691828662796,48.036835,"Noble County, Indiana",133.19698898722456
18115,205.3388090349076,32.71443,"Ohio County, Indiana",72.52059957153858
18117,615.7319513571758,429.01367,"Orange County, Indiana",475.86679073267265
18119,129.52746461981292,-50.534027,"Owen County, Indiana",-7.009301136008762
18121,106.33898505346488,-110.851616,"Parke County, Indiana",-48.762335419182776
18123,99.46602450005236,-104.54307,"Perry County, Indiana",-49.04454269588904
18125,40.290088638195,-157.51895,"Pike County, Indiana",-105.13892519855663
18127,228.7816785971202,-180.75644,"Porter County, Indiana",-22.493400647355124
18129,62.64682850430697,-128.22647,"Posey County, Indiana",-79.31431526550068
18131,272.67623706792847,102.01756,"Pulaski County, Indiana",140.84087858804898
18133,309.69586278091003,-15.26709,"Putnam County, Indiana",100.70836644453979
18135,120.71948814937025,-108.4161,"Randolph County, Indiana",-40.354325871230095
18137,375.1358552746906,160.54744,"Ripley County, Indiana",221.3356276914301
18139,240.0528116185561,-23.179733,"Rush County, Indiana",61.930519363362826
18141,349.74203293558026,-6.4528503,"St. Joseph County, Indiana",125.1385713718749
18143,389.4798559343329,73.84921,"Scott County, Indiana",185.1585130212512
18145,627.9012401049492,258.1763,"Shelby County, Indiana",396.5327501065594
18147,39.35652088355389,-210.62527000000003,"Spencer County, Indiana",-132.15886907587722
18149,117.72400261608895,-56.782486,"Starke County, Indiana",-16.035261637870743
18151,187.93731567686348,28.026917,"Steuben County, Indiana",61.476096392516524
18153,120.8313194780087,-347.4379600000001,"Sullivan County, Indiana",-159.80934020691092
18155,149.2955118036764,-54.5562,"Switzerland County, Indiana",0.8636359559229767
18157,150.7397124031329,-140.87451,"Tippecanoe County, Indiana",-41.573418744348785
18159,138.81544156530936,-66.43802,"Tipton County, Indiana",-10.31730916326054
18161,113.68480886741509,-117.27929,"Union County, Indiana",-48.30326051220767
18163,111.0656779426879,-147.23907,"Vanderburgh County, Indiana",-64.59271597457126
18165,45.22255959687318,-145.52553,"Vermillion County, Indiana",-96.67597971921757
18167,98.70932896280706,-102.03324,"Vigo County, Indiana",-48.16797546451169
18169,226.98209718670077,97.216675,"Wabash County, Indiana",115.59336614743519
18171,145.22570494977612,-45.71312,"Warren County, Indiana",3.250272528972836
18173,236.54642223536368,7.1495820000000005,"Warrick County, Indiana",75.34198217176663
18175,178.9356905128297,-91.10878,"Washington County, Indiana",-2.592564689500378
18177,92.51395292404756,-128.23306000000002,"Wayne County, Indiana",-64.38404805563039
18179,56.72551939303694,-125.09613,"Wells County, Indiana",-80.70979982113569
18181,737.5792483321593,499.1042,"White County, Indiana",571.8357042201643
18183,82.17409168280801,-163.76376000000005,"Whitley County, Indiana",-87.31932867625017
19001,56.633158714427296,-62.08801,"Adair County, Iowa",-49.25192016044051
19003,0.0,-51.090637,"Adams County, Iowa",-72.06981301765416
19005,838.6350491613649,682.8232,"Allamakee County, Iowa",714.2231046347673
19007,56.28366969526413,-11.284943,"Appanoose County, Iowa",-24.025131170022092
19009,199.78205593897567,149.70416,"Audubon County, Iowa",128.23708802357262
19011,140.3946650027299,-29.261139,"Benton County, Iowa",9.060743055449734
19013,1186.484200350432,592.5051,"Black Hawk County, Iowa",842.9886302293007
19015,155.6213466939953,-22.981766,"Boone County, Iowa",19.813770401082426
19017,256.5438730107829,185.82498,"Bremer County, Iowa",174.67840655947623
19019,122.6472946837115,14.996887,"Buchanan County, Iowa",22.316070895940527
19021,412.5993760692362,-1511.3179,"Buena Vista County, Iowa",-595.8652819112972
19023,89.41467776325744,-24.805168,"Butler County, Iowa",-14.219739636025439
19025,10.310341272296114,-86.35584,"Calhoun County, Iowa",-84.54724388150609
19027,39.69435347821772,-32.64301,"Carroll County, Iowa",-42.998822778545296
19029,7.733952049497293,-302.2901,"Cass County, Iowa",-193.80256849290555
19031,225.4791431792559,100.527855,"Cedar County, Iowa",116.49747914371271
19033,39.86212394775717,-107.20256,"Cerro Gordo County, Iowa",-80.19471254377558
19035,79.49827753732002,-97.24751,"Cherokee County, Iowa",-55.39911074899415
19037,58.50885991307255,-68.09325,"Chickasaw County, Iowa",-51.31668956111789
19039,148.57264140931764,-151.21239,"Clarke County, Iowa",-47.8258942412564
19041,61.980909879757036,-64.59061,"Clay County, Iowa",-47.82934457777564
19043,159.4896331738437,53.44236,"Clayton County, Iowa",59.95997664100664
19045,128.98232942086935,5.7332,"Clinton County, Iowa",20.85174476451945
19047,2028.2084158992889,435.30884,"Crawford County, Iowa",1185.2526080037292
19049,857.1745398092703,434.3538,"Dallas County, Iowa",599.25814995872
19051,144.17211933015415,45.948334,"Davis County, Iowa",48.55420671916186
19053,0.0,-155.7231,"Decatur County, Iowa",-124.38604451765416
19055,70.30288827699339,-70.35385,"Delaware County, Iowa",-46.54997537915746
19057,94.5372783484082,-247.08723,"Des Moines County, Iowa",-122.7809957717111
19059,34.979303911852156,-78.97104,"Dickinson County, Iowa",-68.52036256172809
19061,266.3803250252958,89.40315,"Dubuque County, Iowa",131.3857175667327
19063,10.807305738679347,-1248.641,"Emmet County, Iowa",-665.4413416483145
19065,127.1617497456765,-13.590767,"Fayette County, Iowa",10.279471426923033
19067,69.79252585495844,-142.11908,"Floyd County, Iowa",-82.68777159017495
19069,69.14263137099961,-290.4006,"Franklin County, Iowa",-157.15347883215438
19071,42.9000429000429,-75.483536,"Fremont County, Iowa",-62.816241067632724
19073,144.7500278365438,96.89157,"Greene County, Iowa",74.31477897235669
19075,138.1664499349805,22.009918,"Grundy County, Iowa",33.58216402157503
19077,345.14925373134326,214.8511,"Guthrie County, Iowa",233.4941569197564
19079,73.56875334403425,-141.63278,"Hamilton County, Iowa",-80.55650784563704
19081,28.005974607916354,-62.969,"Hancock County, Iowa",-64.00600721369598
19083,71.14062129475931,-70.18535,"Hardin County, Iowa",-46.0468588702745
19085,120.27734540823546,1.9687042,"Harrison County, Iowa",14.617004858202511
19087,219.26546070663278,-41.068924,"Henry County, Iowa",42.59224840740117
19089,130.6193534342005,14.934601,"Howard County, Iowa",26.270957271185022
19091,73.32146223944694,-82.15562,"Humboldt County, Iowa",-50.94157339793069
19093,43.8532378307265,-12.715065,"Ida County, Iowa",-30.95540810229091
19095,173.4712843070442,27.527649,"Iowa County, Iowa",53.99344670760687
19097,41.16920543433512,-135.21432,"Jackson County, Iowa",-93.5470518004866
19099,651.4657980456026,497.02914,"Jasper County, Iowa",527.7414490768859
19101,65.28480496164518,-232.33922,"Jefferson County, Iowa",-130.05170203683159
19103,374.851249504165,87.697266,"Johnson County, Iowa",184.7682378061673
19105,173.54415734670266,-19.600128,"Jones County, Iowa",30.465994727436108
19107,97.79951100244499,33.727127,"Keokuk County, Iowa",19.257299055307275
19109,13.415615776764154,-109.99516,"Kossuth County, Iowa",-94.81426662927208
19111,52.8556746439583,-47.870796,"Lee County, Iowa",-44.032055195675014
19113,394.8492534604642,147.61428999999995,"Linn County, Iowa",224.72575178431686
19115,2739.72602739726,1821.1428,"Louisa County, Iowa",2233.9283937527152
19117,0.0,-78.01236999999998,"Lucas County, Iowa",-85.53067951765415
19119,135.46693760054185,26.606956,"Lyon County, Iowa",34.530926854355705
19121,98.46759800603114,-99.81545,"Madison County, Iowa",-47.17994594289965
19123,104.54545454545455,-80.82991,"Mahaska County, Iowa",-34.648247673187946
19125,59.86769239979645,-72.910645,"Marion County, Iowa",-53.045970817755936
19127,1945.9243140491733,934.67865,"Marshall County, Iowa",1393.7954620786713
19129,66.38783774812454,-78.415276,"Mills County, Iowa",-52.5382136435919
19131,37.84653231147696,-76.89479,"Mitchell County, Iowa",-66.04862336191567
19133,172.83097131005877,89.46558,"Monona County, Iowa",84.64225570911417
19135,243.90243902439025,222.30086,"Monroe County, Iowa",186.5956295662799
19137,59.98200539838049,-54.258648,"Montgomery County, Iowa",-43.662815818463926
19139,1220.6200936429918,255.42285,"Muscatine County, Iowa",691.5154518755808
19141,158.95953757225433,-86.75775,"O'Brien County, Iowa",-10.405126159788054
19143,430.4635761589404,200.64215,"Osceola County, Iowa",269.04684313355494
19145,65.57807069316021,-79.91944000000002,"Page County, Iowa",-53.69517917107407
19147,22.398924851607124,-94.77973,"Palo Alto County, Iowa",-82.7148970918506
19149,326.75831839011755,9.569458,"Plymouth County, Iowa",121.65786824914356
19151,44.510385756676556,-31.664425,"Pocahontas County, Iowa",-40.10151413931588
19153,583.9443025919328,-26.648254,"Polk County, Iowa",232.1420043500512
19155,160.37120588455412,-107.10683,"Pottawattamie County, Iowa",-19.873832003638164
19157,454.56976308893525,255.24951,"Poweshiek County, Iowa",308.40361659855233
19159,0.0,-75.35541500000002,"Ringgold County, Iowa",-84.20220201765417
19161,41.15649758205577,-75.64813000000002,"Sac County, Iowa",-63.770310726626285
19163,173.70428720647726,-856.4612400000002,"Scott County, Iowa",-387.88449634267664
19165,172.74140611504578,36.03029,"Shelby County, Iowa",57.87982811160767
19167,375.26139390988,-19.497162,"Sioux County, Iowa",131.37609600902476
19169,76.44870292034045,-26.69542,"Story County, Iowa",-21.647853057483935
19171,2094.178892569806,1864.4587,"Tama County, Iowa",1932.812776338988
19173,16.152479405588757,-155.23901,"Taylor County, Iowa",-116.06775981485977
19175,16.182539040375435,-96.856125,"Union County, Iowa",-86.86128749746645
19177,113.96011396011396,72.874626,"Van Buren County, Iowa",46.91135003414176
19179,1022.5820195994887,672.53955,"Wapello County, Iowa",801.054764853829
19181,129.26982137261047,-50.118942,"Warren County, Iowa",-6.930580259609987
19183,767.8063321439863,558.5331,"Washington County, Iowa",616.6636961260779
19185,15.622558975160132,-39.554157,"Wayne County, Iowa",-58.4902935300741
19187,35.835377787578906,-254.9348,"Webster County, Iowa",-156.07420562386469
19189,57.04506560182544,-48.692528,"Winnebago County, Iowa",-42.34822571674144
19191,89.86968895102102,-49.24733,"Winneshiek County, Iowa",-26.213315042143652
19193,2103.589853616673,1023.76575,"Woodbury County, Iowa",1517.1717818624209
19195,40.25224741714746,-164.18965,"Worth County, Iowa",-108.49319580908043
19197,63.04176516942474,-359.58826,"Wright County, Iowa",-194.79774193294182
20001,0.0,-57.27775,"Allen County, Kansas",-75.16336951765415
20003,12.693577050012694,-67.34111,"Anderson County, Kansas",-73.84826099264781
20005,92.63261903291546,-49.652016,"Atchison County, Kansas",-25.034193001196428
20007,22.361359570661897,-7.1047535,"Barber County, Kansas",-38.89619148232321
20009,107.23449887020796,-241.96759,"Barton County, Kansas",-113.87256551081123
20011,40.94724629768648,-0.9987335,"Bourbon County, Kansas",-26.55023811881092
20013,31.2565117732861,-119.39227,"Brown County, Kansas",-90.59237363101113
20015,32.95139668988242,-102.86771,"Butler County, Kansas",-81.48265117271295
20017,114.11182959300115,71.40706,"Chase County, Kansas",46.253424850585354
20019,120.88244182532488,76.17712,"Chautauqua County, Kansas",52.02376096674722
20021,39.97002248313765,-17.847198000000006,"Cherokee County, Kansas",-35.463082276085345
20023,75.18796992481202,64.46963000000001,"Cheyenne County, Kansas",23.304305444751854
20025,997.5062344139651,936.66614,"Clark County, Kansas",920.5801672610672
20027,50.01875703388771,-3.911934,"Clay County, Kansas",-23.471083000710312
20029,45.824263947760336,24.697933,"Cloud County, Kansas",-11.263396043773994
20031,607.3120369245719,549.58093,"Coffey County, Kansas",531.9404635163709
20033,0.0,-28.91303,"Comanche County, Kansas",-60.98100951765415
20035,8.518371287409847,-98.59298,"Cowley County, Kansas",-91.56179887394924
20037,15.3771239652477,-85.04502,"Crawford County, Kansas",-81.35844253503029
20039,0.0,-21.661776,"Decatur County, Kansas",-57.35538251765415
20041,10.685473099321472,-39.279438,"Dickinson County, Kansas",-60.82147696799343
20043,117.15699036709191,6.1746370000000015,"Doniphan County, Kansas",15.159793737630734
20045,47.76178398497974,-121.903854,"Douglas County, Kansas",-83.5955295251643
20047,140.4001404001404,-289.7246,"Edwards County, Kansas",-121.16824974584505
20049,0.0,2.6121147,"Elk County, Kansas",-45.21843716765415
20051,31.34796238244514,-57.18917,"Ellis County, Kansas",-59.44509832643159
20053,32.278889606197545,-51.87547,"Ellsworth County, Kansas",-56.32278471455539
20055,3370.571686105269,1304.1228,"Finney County, Kansas",2290.84122310672
20057,3833.2152974504247,1762.0603,"Ford County, Kansas",2751.131778779297
20059,124.84881588701182,18.865868,"Franklin County, Kansas",25.35132199759069
20061,49.088789347732714,-645.3252,"Geary County, Kansas",-344.64269984378785
20063,38.28483920367535,3.1726227,"Gove County, Kansas",-25.79576356581649
20065,0.0,-81.94968,"Graham County, Kansas",-87.49933451765415
20067,163.57688113413303,-691.0503,"Grant County, Kansas",-310.2427293788487
20069,198.90601690701143,-171.17561,"Gray County, Kansas",-32.640816492409506
20071,0.0,-496.475,"Greeley County, Kansas",-294.7619945176542
20073,49.5458298926507,17.497695999999998,"Greenwood County, Kansas",-13.002731571328813
20075,383.5826620636747,-37.61389000000001,"Hamilton County, Kansas",126.47836608592213
20077,18.162005085361425,-40.563606,"Harper County, Kansas",-57.72529497497345
20079,35.07746273019585,-105.833015,"Harvey County, Kansas",-81.90227065255624
20081,400.30022516887664,-68.40475500000001,"Haskell County, Kansas",119.44171513852308
20083,0.0,-52.70051,"Hodgeman County, Kansas",-72.87474951765415
20085,173.19277108433735,3.3204346,"Jackson County, Kansas",41.750582896253455
20087,94.86166007905139,-16.129883,"Jefferson County, Kansas",-7.140131406389525
20089,140.79549454417457,105.264244,"Jewell County, Kansas",76.52384932617207
20091,108.44190074553806,-125.11158,"Johnson County, Kansas",-54.84085957314619
20093,913.0103981739792,371.2987,"Kearny County, Kansas",595.6485291410744
20095,0.0,-69.42975,"Kingman County, Kansas",-81.23936951765415
20097,79.4912559618442,73.85805,"Kiowa County, Kansas",30.150158463267946
20099,110.19835704267682,-10.05127,"Labette County, Kansas",3.5675235754231887
20101,0.0,-45.550884,"Lane County, Kansas",-69.29993651765415
20103,1177.5985839315567,1017.6752,"Leavenworth County, Kansas",1051.1308720198629
20105,0.0,-26.110502,"Lincoln County, Kansas",-59.57974551765415
20107,61.53846153846154,-29.22474,"Linn County, Kansas",-30.367633748423394
20109,0.0,-39.06310300000001,"Logan County, Kansas",-66.05604601765417
20111,1062.6833502963539,677.26465,"Lyon County, Kansas",823.4679802022619
20113,91.1097872936889,-49.646484,"McPherson County, Kansas",-25.792842870809718
20115,58.57740585774059,9.89695,"Marion County, Kansas",-12.287316588783867
20117,0.0,-80.00029,"Marshall County, Kansas",-86.52463951765417
20119,530.6319343945972,389.2908,"Meade County, Kansas",413.4553472513834
20121,17.81472684085511,-81.01123,"Miami County, Kansas",-78.12274609722661
20123,48.78048780487805,-36.94359,"Mitchell County, Kansas",-40.60604561521514
20125,59.153175591531756,-40.63611,"Montgomery County, Kansas",-37.26596172188828
20127,54.337982249592464,11.975204,"Morris County, Kansas",-13.36790139285793
20129,149.98125234345707,-283.66077,"Morton County, Kansas",-113.34577877418671
20131,9.847365829640571,-80.74109,"Nemaha County, Kansas",-81.97135660283388
20133,12.538398846467306,-53.71203000000001,"Neosho County, Kansas",-67.11131009442052
20135,0.0,-5.200965,"Ness County, Kansas",-49.12497701765415
20137,36.83241252302026,-80.68281,"Norton County, Kansas",-68.44969325614403
20139,37.63879304936955,-21.43029,"Osage County, Kansas",-38.420242992969385
20141,57.55395683453237,-8.600723,"Osborne County, Kansas",-22.047877600387977
20143,68.94174422612892,1.7816391,"Ottawa County, Kansas",-11.162802854589703
20145,0.0,-202.87498,"Pawnee County, Kansas",-147.96198451765414
20147,37.61519653940192,-36.036552,"Phillips County, Kansas",-45.73517224795321
20149,90.62075215224286,5.2840424000000015,"Pottawatomie County, Kansas",1.4279027584672672
20151,10.663254425250587,-14.444741,"Pratt County, Kansas",-48.415237805028866
20153,0.0,-41.664547,"Rawlins County, Kansas",-67.35676801765415
20155,81.80680760963716,-106.72393999999998,"Reno County, Kansas",-58.98306071283557
20157,85.76329331046313,20.768158,"Republic County, Kansas",6.741231137577401
20159,41.968313922988145,-126.82911,"Rice County, Kansas",-88.95489255616009
20161,82.76460931034015,-167.01324,"Riley County, Kansas",-88.64880986248409
20163,139.63694394574108,90.00684,"Rooks County, Kansas",68.31587202695532
20165,0.0,-31.623997,"Rush County, Kansas",-62.33649301765415
20167,0.0,-21.910189000000006,"Russell County, Kansas",-57.47958901765415
20169,49.63144059851841,-240.8677,"Saline County, Kansas",-142.14262421839496
20171,142.94465999591586,-293.7938200000001,"Scott County, Kansas",-121.9305999479573
20173,103.9705455727823,-219.17053,"Sedgwick County, Kansas",-104.10601215952406
20175,3480.257116620753,643.8176,"Seward County, Kansas",2015.5313383644614
20177,104.22593930106649,-113.492905,"Shawnee County, Kansas",-51.13950279538197
20179,78.95775759968417,60.100136,"Sheridan County, Kansas",23.004452282187923
20181,84.76012883539583,-121.652374,"Sherman County, Kansas",-64.97061709995624
20183,55.50929780738274,-11.371204,"Smith County, Kansas",-24.455447613962797
20185,23.934897079942555,-153.63727,"Stafford County, Kansas",-111.37568097768288
20187,402.6170105686965,-55.860443,"Stanton County, Kansas",126.87226383843306
20189,449.72117287281884,-52.330017,"Stevens County, Kansas",152.1895579904942
20191,26.091494172899633,-41.506638,"Sumner County, Kansas",-54.232066431204345
20193,0.0,-23.880363,"Thomas County, Kansas",-58.46467601765415
20195,0.0,0.86656916,"Trego County, Kansas",-46.09120993765415
20197,405.8559211479925,358.81955,"Wabaunsee County, Kansas",335.83171562808104
20199,0.0,-114.22038,"Wallace County, Kansas",-103.63468451765415
20201,0.0,-113.45098,"Washington County, Kansas",-103.24998451765416
20203,47.50593824228029,-332.69016,"Wichita County, Kansas",-189.11660539651402
20205,11.54068090017311,-32.09173,"Wilson County, Kansas",-56.800019067567604
20207,188.5014137606032,174.5463,"Woodson County, Kansas",135.0178369343864
20209,697.4184026517626,-203.06488,"Wyandotte County, Kansas",200.67074137996605
21001,478.7926099401509,359.4688700000001,"Adair County, Kentucky",372.6247200241602
21003,179.9072057570306,46.39749000000001,"Allen County, Kentucky",66.6463279326001
21005,44.124784891673656,-30.755295,"Anderson County, Kentucky",-39.839749571817336
21007,125.32898859506204,107.14125,"Ballard County, Kentucky",69.7290993516158
21009,76.9648678015212,-187.86386,"Barren County, Kentucky",-101.97399061689356
21011,56.52911249293386,-140.9157,"Bath County, Kentucky",-88.71778827118723
21013,0.0,-190.90448,"Bell County, Kentucky",-141.97673451765417
21015,240.2438931674941,92.883896,"Boone County, Kentucky",120.05787463783182
21017,39.635354736424894,-229.86496,"Bourbon County, Kentucky",-141.63929714944172
21019,80.44030482641828,30.336815,"Boyd County, Kentucky",8.86406539555498
21021,59.800664451827245,-91.55821,"Boyle County, Kentucky",-62.40326729174054
21023,109.23655783468868,-17.179398000000006,"Bracken County, Kentucky",-0.4774400285708804
21025,15.715857300015715,-51.014442,"Breathitt County, Kentucky",-64.1737868676463
21027,68.66784382970374,-58.102943,"Breckinridge County, Kentucky",-41.242044102802296
21029,114.71709284683418,-111.27921,"Bullitt County, Kentucky",-44.78707852249813
21031,1699.0291262135922,1579.8569,"Butler County, Kentucky",1592.9369931608808
21033,94.3767204089658,-77.21935,"Caldwell County, Kentucky",-37.927334741432325
21035,117.54184234061582,-70.25316,"Calloway County, Kentucky",-22.86167877560731
21037,140.63036757128134,11.121124,"Campbell County, Kentucky",29.36972583972545
21039,62.87989939216097,17.847115,"Carlisle County, Kentucky",-6.160987321573678
21041,18.627177051317872,-137.6931,"Carroll County, Kentucky",-106.05745599199524
21043,29.625240705080728,-73.33174,"Carter County, Kentucky",-68.3777441651138
21045,12.58811681772407,-109.07523,"Casey County, Kentucky",-94.76805110879214
21047,132.5501248761703,-86.55626,"Christian County, Kentucky",-23.509087507830078
21049,55.17393583271263,-132.04216,"Clark County, Kentucky",-84.95860660129784
21051,9.947774185525988,-104.91033,"Clay County, Kentucky",-94.00577242489119
21053,29.394473838918284,-136.65361,"Clinton County, Kentucky",-100.15406259819504
21055,44.868199663488504,21.73068,"Crittenden County, Kentucky",-13.22505468590991
21057,75.08634930169696,-49.04622,"Cumberland County, Kentucky",-33.50442986680568
21059,283.86611805665456,73.67828,"Daviess County, Kentucky",132.26617908241207
21061,407.3651621313345,338.8800700000001,"Edmonson County, Kentucky",326.61659611975205
21063,0.0,-159.28546,"Elliott County, Kentucky",-126.16722451765415
